Timestamp,Container,CPU Usage,Memory Usage
2023-11-26 18:15,Visualizer,49.89%,322.6
2023-11-26 18:15,EVAM,15.34%,80.87
2023-11-26 18:20,Visualizer,48.76%,322.6
2023-11-26 18:20,EVAM,15.86%,80.91
2023-11-26 18:25,Visualizer,47.46%,322.6
2023-11-26 18:25,EVAM,14.25%,80.54
2023-11-26 18:31,Visualizer,47.48%,322.6
2023-11-26 18:31,EVAM,15.40%,80.74
2023-11-26 18:36,Visualizer,47.92%,322.6
2023-11-26 18:36,EVAM,15.50%,80.61
2023-11-26 18:41,Visualizer,47.12%,322.6
2023-11-26 18:41,EVAM,15.78%,80.87
2023-11-26 18:46,Visualizer,46.80%,322.6
2023-11-26 18:46,EVAM,15.74%,80.67
2023-11-26 18:51,Visualizer,46.94%,322.6
2023-11-26 18:51,EVAM,14.45%,80.79
2023-11-26 18:56,Visualizer,46.38%,322.6
2023-11-26 18:56,EVAM,15.39%,80.74
2023-11-26 19:01,Visualizer,46.61%,322.6
2023-11-26 19:01,EVAM,15.39%,80.67
2023-11-26 19:06,Visualizer,48.54%,322.5
2023-11-26 19:06,EVAM,16.37%,80.89
2023-11-26 19:11,Visualizer,48.10%,322.4
2023-11-26 19:11,EVAM,14.14%,81.02
2023-11-26 19:16,Visualizer,48.74%,322.4
2023-11-26 19:16,EVAM,15.87%,80.9
2023-11-26 19:21,Visualizer,48.02%,322.4
2023-11-26 19:21,EVAM,16.13%,80.91
2023-11-26 19:26,Visualizer,48.78%,322.4
2023-11-26 19:26,EVAM,15.60%,80.58
2023-11-26 19:31,Visualizer,46.96%,322.4
2023-11-26 19:31,EVAM,15.17%,80.81
2023-11-26 19:37,Visualizer,50.52%,322.4
2023-11-26 19:37,EVAM,15.11%,80.9
2023-11-26 19:42,Visualizer,49.40%,322.4
2023-11-26 19:42,EVAM,17.22%,80.92
2023-11-26 19:47,Visualizer,47.63%,322.4
2023-11-26 19:47,EVAM,14.21%,80.63
2023-11-26 19:52,Visualizer,52.06%,322.4
2023-11-26 19:52,EVAM,16.59%,80.76
2023-11-26 19:57,Visualizer,49.93%,322.4
2023-11-26 19:57,EVAM,16.20%,80.83
2023-11-26 20:02,Visualizer,50.00%,322.4
2023-11-26 20:02,EVAM,15.75%,80.84
2023-11-26 20:07,Visualizer,48.14%,322.4
2023-11-26 20:07,EVAM,15.05%,80.75
2023-11-26 20:12,Visualizer,53.01%,322.4
2023-11-26 20:12,EVAM,15.98%,81.26
2023-11-26 20:17,Visualizer,46.81%,322.4
2023-11-26 20:17,EVAM,14.76%,80.89
2023-11-26 20:22,Visualizer,48.25%,322.4
2023-11-26 20:22,EVAM,15.77%,80.34
2023-11-26 20:27,Visualizer,47.12%,322.3
2023-11-26 20:27,EVAM,16.57%,80.68
2023-11-26 20:32,Visualizer,46.54%,322.2
2023-11-26 20:32,EVAM,14.68%,80.91
2023-11-26 20:37,Visualizer,49.79%,322.2
2023-11-26 20:37,EVAM,15.75%,80.96
2023-11-26 20:42,Visualizer,49.10%,321.9
2023-11-26 20:42,EVAM,15.38%,89.48
2023-11-26 20:48,Visualizer,47.25%,321.8
2023-11-26 20:48,EVAM,15.77%,80.85
2023-11-26 20:53,Visualizer,51.63%,321.8
2023-11-26 20:53,EVAM,16.01%,80.75
2023-11-26 20:58,Visualizer,48.94%,321.8
2023-11-26 20:58,EVAM,15.70%,80.74
2023-11-26 21:03,Visualizer,46.45%,321.8
2023-11-26 21:03,EVAM,15.97%,80.61
2023-11-26 21:08,Visualizer,47.10%,321.8
2023-11-26 21:08,EVAM,15.56%,89.43
2023-11-26 21:13,Visualizer,47.76%,321.8
2023-11-26 21:13,EVAM,16.18%,80.95
2023-11-26 21:18,Visualizer,48.12%,321.8
2023-11-26 21:18,EVAM,15.02%,80.76
2023-11-26 21:23,Visualizer,49.13%,321.8
2023-11-26 21:23,EVAM,14.96%,80.82
2023-11-26 21:28,Visualizer,49.85%,321.8
2023-11-26 21:28,EVAM,17.01%,80.75
2023-11-26 21:33,Visualizer,48.89%,321.8
2023-11-26 21:33,EVAM,16.08%,80.86
2023-11-26 21:38,Visualizer,46.68%,321.8
2023-11-26 21:38,EVAM,14.72%,80.92
2023-11-26 21:43,Visualizer,47.79%,321.8
2023-11-26 21:43,EVAM,14.98%,80.91
2023-11-26 21:48,Visualizer,47.27%,321.8
2023-11-26 21:48,EVAM,16.03%,80.8
2023-11-26 21:54,Visualizer,48.47%,321.8
2023-11-26 21:54,EVAM,14.85%,80.93
2023-11-26 21:59,Visualizer,47.60%,321.8
2023-11-26 21:59,EVAM,15.55%,89.49
2023-11-26 22:04,Visualizer,48.62%,321.8
2023-11-26 22:04,EVAM,15.38%,80.89
2023-11-26 22:09,Visualizer,50.54%,321.8
2023-11-26 22:09,EVAM,15.13%,80.95
2023-11-26 22:14,Visualizer,47.66%,321.8
2023-11-26 22:14,EVAM,17.33%,89.57
2023-11-26 22:19,Visualizer,47.14%,321.8
2023-11-26 22:19,EVAM,15.31%,80.8
2023-11-26 22:24,Visualizer,51.24%,321.9
2023-11-26 22:24,EVAM,14.75%,80.85
2023-11-26 22:29,Visualizer,46.32%,321.9
2023-11-26 22:29,EVAM,16.62%,80.97
2023-11-26 22:34,Visualizer,47.97%,321.9
2023-11-26 22:34,EVAM,15.02%,80.87
2023-11-26 22:39,Visualizer,48.78%,321.9
2023-11-26 22:39,EVAM,15.54%,80.86
2023-11-26 22:44,Visualizer,49.76%,321.9
2023-11-26 22:44,EVAM,16.54%,81.28
2023-11-26 22:49,Visualizer,48.41%,322
2023-11-26 22:49,EVAM,16.65%,80.88
2023-11-26 22:54,Visualizer,48.02%,322
2023-11-26 22:54,EVAM,16.99%,80.95
2023-11-26 22:59,Visualizer,48.31%,322
2023-11-26 22:59,EVAM,15.69%,80.74
2023-11-26 23:05,Visualizer,49.96%,322
2023-11-26 23:05,EVAM,15.04%,81.03
2023-11-26 23:10,Visualizer,47.18%,322
2023-11-26 23:10,EVAM,16.07%,89.61
2023-11-26 23:15,Visualizer,45.98%,322
2023-11-26 23:15,EVAM,15.50%,81.02
2023-11-26 23:20,Visualizer,48.87%,322
2023-11-26 23:20,EVAM,15.87%,81.07
2023-11-26 23:25,Visualizer,50.04%,322
2023-11-26 23:25,EVAM,15.74%,89.62
2023-11-26 23:30,Visualizer,49.04%,322
2023-11-26 23:30,EVAM,15.31%,80.91
2023-11-26 23:35,Visualizer,49.16%,322
2023-11-26 23:35,EVAM,15.28%,80.89
2023-11-26 23:40,Visualizer,48.10%,322
2023-11-26 23:40,EVAM,15.47%,81.02
2023-11-26 23:45,Visualizer,48.13%,322
2023-11-26 23:45,EVAM,15.31%,80.87
2023-11-26 23:50,Visualizer,47.58%,322
2023-11-26 23:50,EVAM,15.65%,81.11
2023-11-26 23:55,Visualizer,48.84%,322
2023-11-26 23:55,EVAM,15.86%,80.96
2023-11-27 0:00,Visualizer,49.87%,322
2023-11-27 0:00,EVAM,16.32%,80.74
2023-11-27 0:05,Visualizer,47.43%,322
2023-11-27 0:05,EVAM,16.90%,81.13
2023-11-27 0:11,Visualizer,47.27%,322
2023-11-27 0:11,EVAM,16.37%,81.05
2023-11-27 0:16,Visualizer,48.27%,322
2023-11-27 0:16,EVAM,14.64%,81.09
2023-11-27 0:21,Visualizer,49.39%,322
2023-11-27 0:21,EVAM,15.06%,81.34
2023-11-27 0:26,Visualizer,45.72%,322
2023-11-27 0:26,EVAM,15.21%,81.08
2023-11-27 0:31,Visualizer,44.84%,322
2023-11-27 0:31,EVAM,16.31%,89.9
2023-11-27 0:36,Visualizer,45.35%,322
2023-11-27 0:36,EVAM,15.07%,81.11
2023-11-27 0:41,Visualizer,44.21%,322
2023-11-27 0:41,EVAM,15.04%,81.05
2023-11-27 0:46,Visualizer,41.10%,322
2023-11-27 0:46,EVAM,13.63%,81.26
2023-11-27 0:51,Visualizer,45.07%,322
2023-11-27 0:51,EVAM,14.73%,81.05
2023-11-27 0:56,Visualizer,42.39%,322
2023-11-27 0:56,EVAM,16.62%,87.75
2023-11-27 1:01,Visualizer,46.54%,321.9
2023-11-27 1:01,EVAM,15.60%,80.91
2023-11-27 1:06,Visualizer,44.06%,321.8
2023-11-27 1:06,EVAM,14.06%,81.18
2023-11-27 1:11,Visualizer,43.68%,321.8
2023-11-27 1:11,EVAM,15.19%,81.01
2023-11-27 1:16,Visualizer,46.31%,321.7
2023-11-27 1:16,EVAM,14.17%,81.14
2023-11-27 1:22,Visualizer,44.76%,321.7
2023-11-27 1:22,EVAM,14.94%,81.27
2023-11-27 1:27,Visualizer,45.27%,321.6
2023-11-27 1:27,EVAM,14.42%,81.26
2023-11-27 1:32,Visualizer,43.14%,321.6
2023-11-27 1:32,EVAM,14.56%,81.25
2023-11-27 1:37,Visualizer,44.56%,321.6
2023-11-27 1:37,EVAM,14.06%,80.92
2023-11-27 1:42,Visualizer,45.11%,321.6
2023-11-27 1:42,EVAM,14.05%,81.14
2023-11-27 1:47,Visualizer,46.39%,321.6
2023-11-27 1:47,EVAM,14.29%,81.12
2023-11-27 1:52,Visualizer,43.31%,321.6
2023-11-27 1:52,EVAM,14.91%,81.07
2023-11-27 1:57,Visualizer,43.23%,321.6
2023-11-27 1:57,EVAM,15.07%,81.08
2023-11-27 2:02,Visualizer,46.58%,321.5
2023-11-27 2:02,EVAM,14.83%,81.06
2023-11-27 2:07,Visualizer,45.68%,321.5
2023-11-27 2:07,EVAM,16.02%,81.16
2023-11-27 2:12,Visualizer,43.59%,321.5
2023-11-27 2:12,EVAM,14.62%,80.92
2023-11-27 2:17,Visualizer,44.13%,321.5
2023-11-27 2:17,EVAM,15.15%,81.1
2023-11-27 2:22,Visualizer,47.09%,321.5
2023-11-27 2:22,EVAM,15.05%,81.2
2023-11-27 2:27,Visualizer,42.91%,321.5
2023-11-27 2:27,EVAM,14.89%,81.42
2023-11-27 2:33,Visualizer,44.10%,321.5
2023-11-27 2:33,EVAM,15.81%,89.86
2023-11-27 2:38,Visualizer,46.58%,321.5
2023-11-27 2:38,EVAM,14.79%,81.42
2023-11-27 2:43,Visualizer,42.54%,321.5
2023-11-27 2:43,EVAM,13.78%,81.55
2023-11-27 2:48,Visualizer,44.89%,321.5
2023-11-27 2:48,EVAM,15.74%,81.42
2023-11-27 2:53,Visualizer,45.43%,321.5
2023-11-27 2:53,EVAM,14.58%,81.28
2023-11-27 2:58,Visualizer,43.68%,321.5
2023-11-27 2:58,EVAM,14.72%,81.32
2023-11-27 3:03,Visualizer,45.77%,321.5
2023-11-27 3:03,EVAM,14.57%,81.28
2023-11-27 3:08,Visualizer,44.33%,321.5
2023-11-27 3:08,EVAM,15.60%,81.12
2023-11-27 3:13,Visualizer,44.03%,321.5
2023-11-27 3:13,EVAM,14.48%,81.21
2023-11-27 3:18,Visualizer,45.96%,321.5
2023-11-27 3:18,EVAM,14.02%,81.2
2023-11-27 3:23,Visualizer,43.91%,321.5
2023-11-27 3:23,EVAM,14.03%,81.45
2023-11-27 3:28,Visualizer,46.53%,321.5
2023-11-27 3:28,EVAM,15.43%,81.08
2023-11-27 3:33,Visualizer,45.56%,321.5
2023-11-27 3:33,EVAM,14.90%,81.27
2023-11-27 3:39,Visualizer,47.11%,321.3
2023-11-27 3:39,EVAM,17.95%,81.45
2023-11-27 3:44,Visualizer,46.38%,321.2
2023-11-27 3:44,EVAM,16.88%,81.74
2023-11-27 3:49,Visualizer,45.94%,321.2
2023-11-27 3:49,EVAM,14.34%,81.84
2023-11-27 3:54,Visualizer,44.77%,321.1
2023-11-27 3:54,EVAM,14.98%,81.85
2023-11-27 3:59,Visualizer,43.32%,321
2023-11-27 3:59,EVAM,15.79%,81.91
2023-11-27 4:04,Visualizer,44.11%,321
2023-11-27 4:04,EVAM,16.28%,81.87
2023-11-27 4:09,Visualizer,44.41%,320.8
2023-11-27 4:09,EVAM,14.91%,81.84
2023-11-27 4:14,Visualizer,45.20%,320.6
2023-11-27 4:14,EVAM,15.12%,81.55
2023-11-27 4:19,Visualizer,42.95%,320.6
2023-11-27 4:19,EVAM,15.80%,90.38
2023-11-27 4:24,Visualizer,45.88%,320.6
2023-11-27 4:24,EVAM,15.51%,81.88
2023-11-27 4:29,Visualizer,43.93%,320.6
2023-11-27 4:29,EVAM,15.79%,90.17
2023-11-27 4:34,Visualizer,43.75%,320
2023-11-27 4:34,EVAM,14.24%,81.88
2023-11-27 4:39,Visualizer,44.40%,319.9
2023-11-27 4:39,EVAM,15.41%,90.18
2023-11-27 4:44,Visualizer,42.17%,319.5
2023-11-27 4:44,EVAM,14.67%,81.52
2023-11-27 4:50,Visualizer,44.83%,319.4
2023-11-27 4:50,EVAM,14.79%,81.89
2023-11-27 4:55,Visualizer,46.51%,319.3
2023-11-27 4:55,EVAM,15.25%,81.8
2023-11-27 5:00,Visualizer,44.52%,319.2
2023-11-27 5:00,EVAM,15.49%,81.87
2023-11-27 5:05,Visualizer,43.58%,319.2
2023-11-27 5:05,EVAM,15.01%,81.4
2023-11-27 5:10,Visualizer,45.26%,319
2023-11-27 5:10,EVAM,14.98%,81.55
2023-11-27 5:15,Visualizer,45.82%,318.9
2023-11-27 5:15,EVAM,14.99%,81.65
2023-11-27 5:20,Visualizer,44.75%,318.8
2023-11-27 5:20,EVAM,15.20%,81.86
2023-11-27 5:25,Visualizer,44.85%,318.7
2023-11-27 5:25,EVAM,14.86%,81.67
2023-11-27 5:30,Visualizer,46.03%,318.7
2023-11-27 5:30,EVAM,14.83%,81.7
2023-11-27 5:35,Visualizer,43.80%,318.7
2023-11-27 5:35,EVAM,16.13%,81.8
2023-11-27 5:40,Visualizer,45.63%,318.6
2023-11-27 5:40,EVAM,15.11%,81.63
2023-11-27 5:45,Visualizer,43.82%,318.6
2023-11-27 5:45,EVAM,14.30%,81.75
2023-11-27 5:50,Visualizer,44.46%,318.6
2023-11-27 5:50,EVAM,15.20%,81.63
2023-11-27 5:55,Visualizer,45.60%,318.5
2023-11-27 5:55,EVAM,15.27%,81.84
2023-11-27 6:01,Visualizer,43.77%,318.5
2023-11-27 6:01,EVAM,15.39%,81.64
2023-11-27 6:06,Visualizer,46.86%,318.5
2023-11-27 6:06,EVAM,16.85%,81.63
2023-11-27 6:11,Visualizer,44.46%,318.5
2023-11-27 6:11,EVAM,14.09%,81.5
2023-11-27 6:16,Visualizer,43.03%,318.1
2023-11-27 6:16,EVAM,14.27%,81.62
2023-11-27 6:21,Visualizer,46.10%,317.7
2023-11-27 6:21,EVAM,13.94%,81.58
2023-11-27 6:26,Visualizer,57.76%,317.8
2023-11-27 6:26,EVAM,18.79%,82.64
2023-11-27 6:31,Visualizer,63.79%,317.6
2023-11-27 6:31,EVAM,19.60%,82.77
2023-11-27 6:36,Visualizer,67.65%,317.6
2023-11-27 6:36,EVAM,17.87%,83.68
2023-11-27 6:41,Visualizer,64.26%,310.7
2023-11-27 6:41,EVAM,20.18%,90.15
2023-11-27 6:46,Visualizer,62.66%,310.7
2023-11-27 6:46,EVAM,20.06%,83.56
2023-11-27 6:51,Visualizer,64.16%,310.7
2023-11-27 6:51,EVAM,20.70%,92.2
2023-11-27 6:56,Visualizer,64.92%,310.7
2023-11-27 6:56,EVAM,20.00%,82.63
2023-11-27 7:01,Visualizer,66.38%,310.7
2023-11-27 7:01,EVAM,21.18%,82.63
2023-11-27 7:06,Visualizer,68.75%,310.7
2023-11-27 7:06,EVAM,20.48%,82.62
2023-11-27 7:11,Visualizer,69.02%,310.7
2023-11-27 7:11,EVAM,19.37%,83.63
2023-11-27 7:17,Visualizer,62.98%,310.7
2023-11-27 7:17,EVAM,19.84%,83.51
